image_paths,cluster,dist
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__12800_18800.tif,3,57
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2600_28800.tif,9,76
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39800_43400.tif,8,64
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34000_24000.tif,5,73
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__12800_47600.tif,35,118
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__12000_2200.tif,33,96
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37400_16600.tif,8,74
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39000_28800.tif,43,122
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25600_32400.tif,38,103
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37400_49800.tif,2,66
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__1200_45000.tif,22,118
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__32200_3600.tif,39,119
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34800_10200.tif,25,99
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__6400_40600.tif,21,84
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__44200_6000.tif,42,123
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31200_61800.tif,3,62
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__30200_13000.tif,39,104
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__5800_46200.tif,39,110
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__8000_21600.tif,3,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__22000_37200.tif,33,92
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2000_50600.tif,16,102
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28000_46200.tif,4,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25800_21600.tif,5,106
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__41800_1600.tif,37,175
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26400_27200.tif,5,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__3800_8000.tif,13,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__14800_48600.tif,5,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__21200_22400.tif,32,119
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4600_27800.tif,13,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__14800_17800.tif,6,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__5600_55000.tif,1,51
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__33000_59800.tif,15,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37800_4000.tif,11,93
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__15000_51200.tif,24,107
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__18800_36600.tif,7,70
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__33800_32400.tif,41,188
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__8600_59800.tif,1,66
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31400_46800.tif,2,80
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__30400_34000.tif,2,58
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__6200_38800.tif,12,128
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__22600_10200.tif,30,92
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__18400_3800.tif,26,112
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31400_19600.tif,39,115
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24000_38200.tif,25,88
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37200_31600.tif,5,67
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__3800_49200.tif,8,97
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25000_15400.tif,10,72
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__1400_62000.tif,16,99
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__12600_54400.tif,13,70
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24200_9000.tif,18,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39600_50600.tif,5,68
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__9200_6400.tif,38,99
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43400_25600.tif,8,60
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__40800_23200.tif,43,116
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__45200_52800.tif,27,106
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__44200_20000.tif,24,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__21600_1800.tif,13,89
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__40000_17000.tif,26,118
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__12800_1000.tif,24,129
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17200_6600.tif,24,93
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__41000_2400.tif,8,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__41600_42800.tif,12,69
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__5400_400.tif,18,87
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__40600_30000.tif,32,110
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37000_7200.tif,36,125
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__15400_8600.tif,40,106
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__800_9200.tif,13,76
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__42800_46000.tif,5,81
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__35600_9200.tif,30,101
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43800_34800.tif,37,197
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__41400_40400.tif,2,61
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__1600_5200.tif,7,73
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__42600_55200.tif,11,117
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__45000_50400.tif,10,86
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__44800_49000.tif,9,84
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__23600_3400.tif,9,82
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__15600_44600.tif,1,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__30200_21400.tif,41,123
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4800_59000.tif,13,85
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__23000_28000.tif,29,89
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__29800_8000.tif,31,153
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__8000_13200.tif,12,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37400_24200.tif,25,128
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13000_33800.tif,4,195
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26000_2000.tif,16,76
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__12000_41000.tif,10,64
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39000_45200.tif,4,64
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34800_22600.tif,27,85
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28600_53600.tif,5,65
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2600_45200.tif,29,113
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13800_58400.tif,1,68
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34000_16400.tif,2,74
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26200_32600.tif,38,131
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__33600_13200.tif,20,89
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__18600_17000.tif,7,63
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__9800_55800.tif,1,44
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__21400_37000.tif,21,82
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__20400_45800.tif,27,118
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__22800_31400.tif,24,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__5000_40400.tif,28,99
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__8800_27000.tif,9,94
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__30000_8600.tif,33,108
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28800_40400.tif,4,104
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25000_27000.tif,40,115
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2800_56000.tif,13,81
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13600_14800.tif,41,156
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__1400_50400.tif,39,122
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__3800_24800.tif,17,106
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24000_55800.tif,7,89
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39600_62200.tif,44,72
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__6200_55200.tif,40,110
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4000_4600.tif,26,101
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19800_29400.tif,24,126
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__9600_19400.tif,15,58
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__22600_22600.tif,42,136
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__8600_34200.tif,18,93
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__33000_34200.tif,4,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__21200_10000.tif,39,105
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__32000_19400.tif,35,121
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__15800_57400.tif,18,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__400_43400.tif,30,105
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__18000_30000.tif,3,58
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17400_23800.tif,7,61
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19000_42800.tif,26,109
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__16400_51000.tif,3,61
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__11200_54600.tif,13,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2000_62200.tif,45,67
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25800_13200.tif,48,184
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__10200_9200.tif,7,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__29000_59000.tif,10,60
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__27400_38000.tif,12,114
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34600_31400.tif,28,105
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26400_15600.tif,33,82
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__10800_10000.tif,33,98
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__1600_52800.tif,42,115
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24200_57400.tif,3,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__38400_12600.tif,25,107
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__44600_3000.tif,47,183
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13400_16400.tif,13,80
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__32600_6600.tif,43,175
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__20800_54600.tif,9,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__14200_13200.tif,33,118
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__7000_25600.tif,10,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__9400_44600.tif,26,91
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__23400_52200.tif,7,68
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19200_40400.tif,12,73
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__12400_7200.tif,6,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__7800_11400.tif,13,76
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__20000_60400.tif,3,65
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__32200_44600.tif,0,76
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__600_41800.tif,43,116
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4400_17000.tif,25,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17600_21400.tif,10,65
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28200_29400.tif,5,80
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__36800_47400.tif,5,70
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34400_33800.tif,7,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__10000_24200.tif,15,70
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__3200_12600.tif,27,146
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__35400_41000.tif,6,73
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26600_48400.tif,6,66
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__30000_23800.tif,43,86
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__15400_19400.tif,30,125
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__14400_34200.tif,26,114
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17800_32600.tif,39,104
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__22200_58400.tif,21,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31000_51000.tif,5,88
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__18000_6800.tif,10,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__36600_54600.tif,9,58
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__38200_35600.tif,31,187
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39200_18000.tif,14,72
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13200_31400.tif,39,136
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34200_14800.tif,20,103
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2400_18000.tif,36,133
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__3400_35600.tif,26,114
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__29400_23200.tif,11,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__27000_42200.tif,40,101
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__20600_47400.tif,46,191
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__0_61600.tif,24,80
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__5200_42800.tif,15,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__30800_48400.tif,6,152
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4200_30000.tif,25,97
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24400_26800.tif,39,162
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26800_52400.tif,16,67
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__12200_15000.tif,36,124
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__1000_23400.tif,19,137
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39200_11200.tif,14,102
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13200_38600.tif,7,51
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25400_54000.tif,28,136
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__18600_3600.tif,34,148
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31000_58200.tif,2,87
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__16800_16200.tif,1,52
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__8200_47200.tif,16,98
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__22200_51600.tif,29,97
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__6600_26200.tif,43,125
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__15400_10600.tif,40,97
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24600_5200.tif,11,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__20600_11800.tif,42,134
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__16000_22000.tif,1,55
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19400_31800.tif,40,80
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__38400_2200.tif,5,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__5200_14400.tif,19,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__30800_41600.tif,12,121
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4200_39200.tif,36,107
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__33400_47200.tif,24,85
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17000_50800.tif,18,85
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__18400_43000.tif,28,156
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34200_42400.tif,20,110
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28400_58800.tif,2,62
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__1800_17600.tif,15,68
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2400_11200.tif,13,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__11600_27600.tif,11,88
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26000_39800.tif,4,101
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__1800_48800.tif,18,96
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__30600_52400.tif,5,81
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__8400_60200.tif,19,76
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__15200_37600.tif,18,79
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__22400_29800.tif,41,141
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__12400_32000.tif,8,57
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__32000_3800.tif,18,93
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39400_36200.tif,23,112
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__10800_19200.tif,15,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__9800_5800.tif,16,82
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37000_57200.tif,35,131
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__6600_3400.tif,18,96
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__11800_34400.tif,18,96
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13400_40800.tif,9,63
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__36800_11800.tif,4,82
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26600_41600.tif,0,71
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__35400_48200.tif,19,101
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2200_36200.tif,15,69
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28200_20600.tif,17,109
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__5400_33400.tif,6,66
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19200_16800.tif,3,69
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__7800_47800.tif,7,68
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__20000_36800.tif,3,63
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17600_28600.tif,9,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__33200_60200.tif,18,80
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19200_49600.tif,13,73
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__7800_18600.tif,29,102
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__21000_44000.tif,7,58
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__600_17400.tif,0,142
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__6800_35000.tif,24,103
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__9600_10600.tif,12,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31400_22000.tif,20,119
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__32800_24400.tif,16,79
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__30400_50800.tif,35,167
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__14000_47200.tif,7,61
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19800_20600.tif,46,118
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__1400_59600.tif,30,86
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__38600_46600.tif,2,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4600_1800.tif,24,98
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28800_16800.tif,14,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13600_42400.tif,26,113
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__38600_19800.tif,15,92
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__30000_1400.tif,15,85
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__36200_27600.tif,27,103
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28800_49600.tif,37,187
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34600_38600.tif,26,86
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__27400_31200.tif,20,177
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__3000_19800.tif,15,76
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__35600_15000.tif,24,120
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__29000_50200.tif,36,110
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24800_37600.tif,14,92
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__3000_46600.tif,42,138
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__16400_58200.tif,0,66
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4600_43000.tif,37,151
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__400_15800.tif,10,67
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19000_14400.tif,23,95
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__5600_31800.tif,7,72
