y_score,y_test
5.074990007496032e-16,0
7.292714141720335e-17,0
2.4946308353044763e-19,0
1.711418875727386e-19,0
5.000469872330119e-14,0
1.3920653307931967e-20,0
5.042210497942183e-16,0
3.264892760140219e-19,0
1.355849008512391e-16,0
6.218585545515973e-15,0
3.4206313919263527e-20,0
2.91909154960358e-14,0
4.0632457393858295e-16,0
1.5402474873130156e-20,0
2.330016779989611e-13,0
2.663556984864326e-16,0
1.7596121652720745e-14,0
1.8762615667069877e-18,0
3.459462924650754e-18,0
8.026047262889085e-20,0
2.95641949073204e-17,0
2.0223345130608303e-20,0
4.0078367497588695e-18,0
6.816617820868519e-18,0
4.2078921794822595e-19,0
1.464755675213481e-19,0
4.2180188792369025e-21,0
1.7381043690729747e-22,0
9.038343125018426e-20,0
1.4571220476625371e-18,0
1.2501565513600258e-18,0
5.5205864895606124e-18,0
1.3733180196846054e-09,0
1.944859201583501e-20,0
7.198329328290536e-17,0
3.697647443243498e-14,0
4.172938348765937e-18,0
6.597448489155953e-16,0
9.208455772838669e-18,0
1.37619760076414e-16,0
2.4916696640869483e-20,0
7.047318986829494e-22,0
1.814283388680231e-17,0
1.4581922651487086e-18,0
1.9139098339881157e-17,0
3.530086715408768e-20,0
6.227826934449455e-18,0
2.2328448173212294e-22,0
5.551461995622427e-16,0
6.637278022302074e-16,0
2.3606639352026597e-18,0
1.637070590669285e-18,0
2.5368472903037952e-17,0
3.4487302782648703e-20,0
5.815820239905257e-18,0
1.560701281675951e-18,0
1.922975215830972e-16,0
1.184575394741529e-17,0
5.138680188114257e-16,0
2.282028800410707e-16,0
4.601924795167055e-18,0
3.4833217664643366e-17,0
1.1332922166185817e-18,0
1.4611980420457787e-16,0
2.3877785184547066e-18,0
1.4646101704142133e-13,0
7.20484082082769e-16,0
1.6879217508058876e-19,0
1.3001549775540302e-17,0
1.8472798302478628e-19,0
2.5142684763823825e-18,0
1.462018814830616e-15,0
2.922935348663408e-17,0
3.772030874619697e-19,0
2.8944655888891745e-14,0
9.750887577171056e-18,0
2.7850130527483275e-20,0
2.054239152608837e-20,0
3.454971472278188e-16,0
2.0732805488000376e-15,0
1.1474947182468714e-19,0
1.6801764228068505e-17,0
1.1795809087446446e-15,0
2.779861408429031e-18,0
3.3175526612934856e-17,0
1.0485821446716731e-16,0
1.5771054104418974e-17,0
2.6557954962497264e-18,0
1.1269844845478393e-18,0
6.8344435207981775e-18,0
1.40748389777754e-19,0
4.727204004625895e-20,0
5.686090065293106e-14,0
1.1768323869861132e-13,0
4.938650708691802e-16,0
2.1900609211044256e-17,0
5.553114068317417e-18,0
2.3073628293113323e-20,0
3.1335142991450356e-15,0
1.2157361867763125e-20,0
6.019019309168505e-17,0
1.0505990192986147e-16,0
2.3520165982322505e-18,0
2.333725853277366e-13,0
4.605013228346579e-16,0
2.863600881097582e-11,0
1.709064165794378e-19,0
8.242103979678681e-17,0
2.8092555307846427e-18,0
3.755263230638617e-13,0
6.068323055471923e-17,0
1.4468495643145713e-20,0
1.5998255813062763e-16,0
3.9967535483938006e-18,0
3.8442499332207965e-19,0
4.107431789031802e-18,0
6.4023992184973165e-18,0
1.7417266447567215e-16,0
1.0111068541557216e-19,0
7.878710400234333e-16,0
3.5138190694604856e-13,0
5.1273648813878285e-17,0
3.8246761019035e-16,0
2.321779651478602e-15,0
2.075450871349173e-20,0
6.7553936803143e-17,0
9.387276725384842e-20,0
2.0440123256151452e-17,0
2.8232910821881603e-14,0
5.1120856989268195e-20,0
3.806866174486441e-17,0
1.1738496717256871e-17,0
2.0560571580592725e-18,0
1.3623748580973247e-16,0
4.565793976664526e-17,0
8.356151664580311e-18,0
4.574964356534721e-20,0
5.034112630975743e-18,0
1.626156412873662e-15,0
1.5727615040643075e-15,0
1.1747715291224088e-17,0
5.286374783926683e-17,0
1.0564771000971807e-18,0
4.000280786660811e-18,0
6.928018250559453e-19,0
8.509651749670756e-18,0
5.320267153886696e-18,0
4.133544372653748e-19,0
9.695641525529481e-19,0
3.1763634524774126e-17,0
2.9974215156894275e-16,0
1.2099254838096623e-19,0
4.19288888708845e-20,0
9.075349502245869e-20,0
1.025179202428155e-19,0
3.1934135798948903e-20,0
4.2842575784895346e-17,0
1.8040442075763758e-20,0
6.097010972125876e-18,0
4.02769576523207e-18,0
9.380642088607313e-18,0
4.659619368587975e-18,0
3.6317980871080395e-19,0
3.7767679319492456e-17,0
2.4236184882224083e-05,0
1.3305377335653846e-22,0
3.779581537686344e-19,0
4.300417705350523e-21,0
7.482705228240712e-19,0
1.4589490430533758e-18,0
1.9087950993719257e-18,0
1.5437978021403342e-16,0
2.9545047516914803e-18,0
7.526713254630975e-13,0
5.557796055312548e-16,0
1.7856854901081955e-13,0
1.3386476329853008e-18,0
7.072174195467747e-18,0
5.076575823216801e-17,0
1.879581537418905e-18,0
1.252327213394587e-09,0
1.1073233666090134e-16,0
1.0581461988127102e-15,0
3.3294339779856515e-20,0
6.137499535936498e-11,0
1.8329471985521286e-17,0
6.827865018554088e-17,0
5.827636671408529e-19,0
1.0980865554944413e-20,0
6.712366909897527e-20,0
3.894895936061991e-17,0
2.6320062457579893e-12,0
9.053838308189761e-18,0
7.064150235438159e-19,0
1.6387211407792066e-16,0
1.2635158066436478e-17,0
1.2492410388177101e-17,0
1.1946482079906416e-13,0
9.403566177923098e-16,0
6.873488210209975e-18,0
1.606549316881331e-15,0
7.360474751416824e-17,0
2.359036782291467e-13,0
6.179270947882505e-18,0
2.5732668394114556e-17,0
2.233670274500781e-15,0
2.651752722915456e-17,0
3.269337459042031e-18,0
5.006233230295671e-20,0
4.789377456599684e-10,0
1.158936229924931e-17,0
1.077156125129795e-17,0
2.9453120482568147e-20,0
8.294333222927087e-15,0
3.6838260973575767e-20,0
2.9013453747148033e-15,0
1.1094467888967489e-10,0
7.927307588802114e-21,0
5.90989536743094e-14,0
4.1301931544317987e-17,0
7.376170563052641e-19,0
2.596748325573945e-18,0
1.2277498481499939e-17,0
3.816027647116848e-20,0
2.0367697040932014e-18,0
1.1586752857301203e-17,0
4.413037674068459e-19,0
3.048902317272871e-20,0
5.422090169663925e-19,0
3.991248249790994e-18,0
1.8669653739492315e-16,0
7.259508804627583e-15,0
1.499914102821981e-20,0
1.1067808037792138e-17,0
4.327829711796155e-18,0
2.0417458964466249e-13,0
1.1656670499427528e-12,0
2.1753802238498974e-16,0
3.106394629839223e-16,0
2.2274313634471837e-19,0
3.403682831123224e-17,0
2.362310860737833e-21,0
2.4276197772329157e-18,0
5.683905320388146e-15,0
1.741498825472444e-18,0
7.201814667098507e-06,0
8.993453030682239e-20,0
3.751027871108483e-18,0
5.267046393048284e-21,0
2.309063036595266e-16,0
5.1447561398697407e-17,0
5.0842629203853575e-17,0
1.4181705907685965e-18,0
1.5897875723800746e-17,0
7.534293194229024e-17,0
2.0424611970197626e-16,0
2.6137585916858423e-20,0
5.601164420691127e-13,0
8.893597983088396e-15,0
4.519172313850058e-14,0
7.161717011690889e-19,0
7.198113972830286e-19,0
8.898420657330674e-20,0
1.9617534231229437e-17,0
9.105407847800326e-18,0
9.636749381505951e-20,0
1.297449839562424e-10,0
1.1893498305751438e-17,0
7.791759235958372e-11,0
2.0101944942092643e-17,0
1.4438854606861334e-18,0
1.4059119508022233e-17,0
3.408085291781442e-19,0
2.136975334401813e-17,0
1.1945982919679466e-17,0
2.6082912177244272e-08,0
7.809495430327533e-17,0
3.0683850547681716e-16,0
1.190366996038541e-18,0
6.66363260463526e-16,0
1.278971449120878e-18,0
7.059384166995267e-18,0
6.4415176188479446e-21,0
1.1998676099332272e-15,0
2.0860677862540063e-14,0
8.128836579223191e-21,0
1.1293810669278413e-17,0
8.002824813135461e-19,0
4.1624965368121426e-16,0
1.775559784382781e-17,0
3.821156779669339e-17,0
8.229306657400114e-17,0
2.1824268108201168e-17,0
2.1077585266348186e-20,0
3.152137524817236e-17,0
9.606485518458435e-14,0
3.8083851573113845e-09,0
8.04663672096695e-18,0
1.586923083874882e-18,0
1.915183096395348e-15,0
4.911406841861989e-19,0
3.38237177691754e-17,0
2.211852391579992e-17,0
1.765574867210214e-19,0
3.70558247623634e-21,0
4.142544475426909e-19,0
2.5745728693189157e-17,0
4.180070185698201e-11,0
1.3151792702215155e-18,0
1.852612472300543e-20,0
2.6988569956481927e-18,0
5.2504597754973535e-19,0
1.0238974168308549e-10,0
4.8738050681839004e-17,0
7.699689499947547e-18,0
9.230278915728879e-21,0
2.6740886521420027e-17,0
2.1168715947019922e-19,0
1.5507074032794773e-19,0
2.3796486268029905e-18,0
9.084196840671156e-18,0
2.5203466740587414e-18,0
3.369309182887109e-18,0
1.3783185260619864e-18,0
2.4491121643063606e-15,0
3.934801861088012e-16,0
1.83832018821598e-16,0
7.77239809073791e-17,0
2.656191404772111e-14,0
6.311597184717439e-20,0
2.7464803345000714e-17,0
2.7913602575682424e-19,0
3.364545571704312e-20,0
1.0423478792703467e-15,0
4.45059000111007e-16,0
1.6590367769258551e-12,0
1.456530260772498e-17,0
6.777316990319717e-16,0
1.3560907667335356e-12,0
2.2736642594202652e-17,0
6.581045301165084e-14,0
1.3485509379590382e-15,0
1.7413472738417741e-16,0
3.9150605841121704e-14,0
4.317611585785355e-14,0
5.196527195960539e-17,0
1.4390261156102536e-20,0
3.054491233710901e-16,0
5.589340669308555e-16,0
4.432197010349171e-15,0
1.0850488022299287e-16,0
2.287559032788674e-19,0
6.933662276692828e-17,0
2.4014353337731027e-12,0
2.3023959446091448e-14,0
9.72291183171908e-17,0
1.5017687685845735e-19,0
5.337542366699616e-15,0
2.326642277602657e-16,0
8.33511125028823e-22,0
4.344713679135203e-20,0
2.0898117580657698e-16,0
4.8309990487615e-19,0
7.774987469198304e-17,0
2.038865954328527e-17,0
2.768481436283312e-16,0
2.2007696479369355e-17,0
1.3714373646050303e-18,0
6.119522516612814e-17,0
4.8781870044657246e-20,0
2.741389260207125e-15,0
2.3678550386342594e-17,0
1.745489263634893e-09,0
1.9663592581652366e-17,0
6.287937190779e-19,0
1.9043107099038086e-17,0
3.601438349447613e-11,0
5.666559332111876e-18,0
6.542295735747523e-17,0
3.4282582576282886e-15,0
2.8992163153871106e-20,0
3.6116222250671833e-19,0
1.0532935864483389e-17,0
1.1436036723448866e-17,0
2.3225576576677474e-08,0
1.0875842887740916e-16,0
8.054538269152192e-16,0
5.529201820725705e-16,0
7.449226203182949e-21,0
1.448269921821469e-19,0
1.8757123693620232e-21,0
2.284921141757063e-15,0
4.575867158185469e-16,0
9.970362241537896e-19,0
1.1727333620658857e-17,0
2.4361108222826624e-15,0
2.779719808517631e-16,0
2.5377087424546505e-17,0
1.5331401027137838e-15,0
4.742829032856437e-16,0
5.1162776784113546e-20,0
3.916923224384173e-18,0
6.003501801963356e-17,0
4.486192525510102e-21,0
1.9988885687142778e-10,0
6.4581234928422835e-15,0
2.214948697793943e-16,0
3.0780461318914625e-17,0
1.882736396899416e-16,0
8.13908053926567e-18,0
2.104974838837993e-21,0
8.878783410967036e-21,0
7.750831845704693e-17,0
3.043846051737003e-19,0
6.106116584829214e-15,0
3.752598349683305e-17,0
4.46821540779485e-19,0
1.935484117525437e-17,0
2.678373314199931e-19,0
7.367196724784784e-19,0
9.65059133382335e-16,0
3.813651463543797e-21,0
1.098839553775307e-18,0
2.257533317975395e-19,0
2.8669796617257464e-15,0
3.6168573523946e-18,0
1.2826794638696892e-20,0
9.524194854929258e-20,0
5.226415587607889e-13,0
5.280716138704327e-18,0
2.1808486289574254e-17,0
3.139731121716545e-17,0
1.5309991240509123e-17,0
7.995110198195575e-18,0
4.3962138540618254e-16,0
1.3096945423329388e-17,0
4.43476161775204e-18,0
1.5066002929222614e-19,0
2.192876348296782e-19,0
3.1846724745881194e-20,0
8.753674945597196e-16,0
4.4260176849726844e-20,0
5.0098309657540436e-17,0
6.248730072789737e-18,0
2.8330075186994084e-19,0
1.0884659955702106e-17,0
3.381777813597121e-17,0
1.1469028136125968e-15,0
1.986273790994506e-11,0
9.334816914586565e-20,0
2.661639287944441e-17,0
1.2788904888073645e-18,0
2.32882059610442e-16,0
1.6933792558340455e-15,0
8.734175908573931e-20,0
4.1450497278765375e-18,0
8.615512039903702e-16,0
8.355190200619499e-19,0
1.6266685441525628e-21,0
1.8689408182125938e-20,0
2.063650129913826e-17,0
1.198399836308582e-16,0
1.154838947301716e-18,0
1.0195480989624517e-16,0
2.233336424260575e-18,0
5.658396329310887e-13,0
1.0831275777914604e-17,0
3.57826425316619e-09,0
3.8737917755956093e-20,0
9.745328729889478e-17,0
4.980991775560765e-16,0
8.552498962672046e-21,0
1.2803668676517042e-18,0
4.4454175212045086e-15,0
2.68071238898096e-19,0
1.3396860651648753e-15,0
1.995575305240772e-16,0
1.656642784821763e-16,0
7.606356917427271e-19,0
1.1255993308372555e-15,0
3.961071769779378e-16,0
4.258959489275183e-21,0
4.532769876881506e-17,0
5.9627300288088474e-15,0
2.172548502807409e-17,0
2.3002022189526766e-19,0
8.797715917342469e-20,0
7.375806715977996e-18,0
4.101232962472136e-18,0
4.1421355636096406e-17,0
1.2242597977779401e-16,0
1.0019323377597633e-18,0
7.741566252978293e-20,0
4.0607076327943675e-16,0
1.6742011406007204e-17,0
1.3176663778435079e-17,0
9.596968141962348e-22,0
5.848374918591779e-22,0
6.408037949976969e-20,0
1.167570674961033e-16,0
5.167591132061518e-18,0
1.5924604948416363e-20,0
8.24083131935938e-21,0
1.8781748253643848e-19,0
9.636847883048278e-19,0
8.04653605295923e-20,0
2.2798866186455707e-13,0
1.217088877071857e-13,0
7.248785190608904e-18,0
1.3786691365628211e-16,0
4.130026128611941e-19,0
2.912931310173168e-20,0
1.0588132654525704e-15,0
3.0355497194112593e-20,0
6.562312362684288e-16,0
5.112334504115965e-19,0
1.8572925364889182e-16,0
2.484941313069524e-15,0
1.0765684645218758e-18,0
4.716498689834545e-19,0
8.672837651120728e-19,0
5.207856618065947e-15,0
1.407278896878921e-17,0
5.461878632305816e-17,0
2.7590860276407857e-16,0
1.82096721572792e-15,0
1.18353806178556e-16,0
2.822238963691639e-21,0
1.427275885030976e-18,0
6.927954483388003e-21,0
2.272605049141081e-17,0
6.909100778495502e-20,0
6.282812278307707e-17,0
1.347337400062363e-10,0
3.518029771936137e-08,0
1.1183521103184666e-16,0
2.291282321139824e-18,0
1.6389340612251338e-15,0
3.3046650886130084e-16,0
4.85686263849211e-17,0
7.9968284533954e-16,0
9.735390297159942e-18,0
9.996376505165538e-16,0
2.4731995601403565e-13,0
1.054343662419714e-16,0
7.511029094488646e-15,0
1.6102145423737646e-13,0
1.769379972378746e-21,0
3.1578547575798276e-17,0
1.1718313078861884e-16,0
7.876825008811456e-19,0
1.0107374092037108e-17,0
1.2362554404837375e-15,0
1.9661733500971228e-19,0
1.545141402735029e-14,0
3.961485313667802e-18,0
3.645312198952216e-21,0
0.973621721311791,0
2.089479030796088e-15,0
1.863770657992688e-17,0
2.1537067136987528e-20,0
2.593348224201169e-19,0
5.442121653692937e-18,0
1.652664642100455e-11,0
2.7352875921947686e-06,0
1.25906217528611e-18,0
1.4281657151520435e-18,0
1.955945212986867e-15,0
2.284208744617144e-17,0
2.7075080216503166e-19,0
9.47047482405938e-15,0
2.622186415670915e-19,0
4.3207189806772626e-24,0
5.1856320445642444e-14,0
5.57967649746725e-17,0
7.707597232795091e-20,0
5.786618254381066e-17,0
1.2449875511361861e-17,0
4.069630403810959e-15,0
1.3081864252240204e-14,0
1.5467190942550765e-19,0
6.49818213482212e-21,0
1.1452711846004018e-16,0
4.546912616188784e-18,0
1.3690594518642294e-19,0
1.8373764659647871e-16,0
5.694066284516993e-20,0
1.6429487671470436e-17,0
4.856082074166506e-15,0
2.2534187931083304e-21,0
6.956377436423287e-18,0
3.5195735083453865e-19,0
1.5841987220808389e-16,0
8.327455969949707e-16,0
1.1328040907793754e-19,0
1.4733346204492642e-18,0
1.3797358847493516e-13,0
1.8031567852107503e-16,0
1.3046950229403267e-18,0
1.1114912123779294e-19,0
1.2966773913019525e-14,0
2.7734246816888145e-18,0
5.465493123818374e-23,0
4.6796331320587217e-17,0
1.2172173270163821e-17,0
1.494855635658433e-15,0
2.7159344790057756e-16,0
1.0020308231772415e-15,0
1.2250715040172209e-14,0
3.7276605663837565e-21,0
2.7079513054049732e-17,0
2.2161235697649118e-17,0
5.934615961519266e-16,0
4.98996867573284e-18,0
7.595177171420762e-20,0
5.2997910893006234e-15,0
5.480280913734153e-07,0
6.718497717847381e-18,0
6.337648926729047e-17,0
4.7679949434441596e-17,0
2.1118401528450376e-19,0
5.296577716632444e-17,0
6.359378716324293e-20,0
3.2401340859599926e-16,0
1.950496978560322e-15,0
8.87532520383532e-17,0
8.699918471286303e-14,0
6.295786734961803e-19,0
8.272932615310868e-21,0
4.930588228366495e-16,0
2.1457804614103655e-19,0
3.536001616834001e-17,0
1.0868129923213651e-11,0
3.9631391213056084e-19,0
2.406356555207758e-19,0
6.078410499783862e-19,0
3.166941178196788e-13,0
5.3194255623107746e-21,0
1.0098984393243365e-17,0
3.237133366085219e-17,0
2.0467462183865395e-17,0
1.3581550090486301e-17,0
2.0967262630017875e-18,0
0.0001466022504372207,0
2.904153808821587e-18,0
5.346001536175631e-18,0
3.424869149638238e-18,0
9.269172598363819e-15,0
2.3521652967671216e-18,0
5.226729016248925e-22,0
1.3375992914729783e-16,0
5.38107494720224e-15,0
1.842988832634422e-15,0
4.0523089425008883e-17,0
1.5678626416943512e-17,0
1.2736916620271677e-18,0
9.64581783758602e-17,0
5.806195446896712e-17,0
1.1368637858152515e-17,0
2.2126762156763058e-16,0
2.7719491741378187e-18,0
8.734983971916078e-15,0
7.748505178143824e-19,0
1.3334429562340522e-18,0
1.1112784272817566e-17,0
1.5722677246289025e-09,0
3.838967568252193e-20,0
1.3468000781502386e-17,0
3.534248246723808e-17,0
1.6486918272653676e-18,0
1.0920245673707217e-20,0
3.5215764735181145e-17,0
8.307855592277067e-17,0
1.060966512829513e-15,0
4.393991653743271e-17,0
6.2192772180332966e-18,0
1.6271180805168558e-15,0
2.4023610079760513e-16,0
1.719558081860306e-18,0
1.0106762221658296e-14,0
1.3466312022467605e-17,0
1.4934462694239918e-17,0
1.0581577475205393e-17,0
2.590747324027422e-13,0
1.436074239294518e-16,0
8.035894398280048e-19,0
3.157625506303171e-18,0
6.1831113412084054e-18,0
5.0043148373743573e-17,0
1.809091451165044e-14,0
3.2299138651977234e-20,0
1.8603096822873242e-17,0
5.910061524825873e-16,0
7.438949816419229e-16,0
9.945276479972542e-19,0
1.6340659613183604e-18,0
4.0985863754554743e-19,0
2.98352467115593e-15,0
4.933851683296713e-17,0
2.558018356788567e-13,0
1.044012014815272e-15,0
5.996889724514577e-18,0
3.032942459356413e-20,0
3.484738966124367e-17,0
1.580009601304374e-16,0
5.567986091100803e-14,0
1.0764028627367236e-19,0
9.940653349602594e-14,0
1.1665642915893185e-19,0
2.3364511521104176e-18,0
5.867176374707645e-16,0
3.5840973086424656e-17,0
2.85518321925196e-17,0
6.354883026776747e-21,0
1.652712131089072e-17,0
3.569310413077964e-12,0
2.83724912882023e-15,0
1.7862098539210328e-18,0
5.893949466195099e-23,0
7.89227456044736e-11,0
5.0517758948626644e-18,0
3.0308257238374766e-16,0
1.703043958354693e-20,0
1.1463732911378572e-21,0
3.5852723830015016e-20,0
2.5389618036852323e-20,0
5.298893128149467e-18,0
2.860382191900317e-17,0
7.896235620382759e-17,0
1.98503983783636e-13,0
4.940511113748377e-13,0
3.2402973795045216e-14,0
3.0201449191726605e-18,0
2.855598079249422e-18,0
5.724267001853062e-14,0
7.764424971394545e-18,0
5.610037658981061e-16,0
5.955250047130278e-20,0
9.54074874044025e-08,0
3.5838613941372625e-18,0
6.2065769115401905e-18,0
6.091627612605176e-18,0
1.6243742770964425e-14,0
2.285548161082192e-18,0
3.942351618122919e-20,0
2.0947237991727859e-16,0
1.7074205128060177e-18,0
2.2613234989745894e-16,0
3.499895634055483e-19,0
8.094860475579033e-17,0
2.7556591606789664e-17,0
6.73180521186675e-21,0
1.661372065632889e-08,0
6.130936401862612e-17,0
6.985652683680134e-20,0
7.358938214312845e-19,0
3.0043506772436645e-17,0
3.933810928415494e-16,0
4.71927422261004e-19,0
5.3515631718165105e-17,0
5.568954230069118e-16,0
8.064966845918277e-21,0
6.085290963809963e-18,0
5.841216684337594e-16,0
1.5161892634271143e-22,0
6.330273942525499e-18,0
3.950936420152562e-16,0
1.6041419869887438e-16,0
1.0671409238622791e-16,0
1.624320926031393e-14,0
3.4864866523729384e-20,0
4.221478936744436e-14,0
5.306094935686644e-19,0
8.88578775721709e-21,0
1.1666130550664192e-16,0
1.8370691924638972e-20,0
3.560412278660952e-19,0
1.6669493740409e-17,0
6.026822901758654e-22,0
1.819213399092854e-16,0
1.285235153592243e-21,0
4.0276630422613724e-17,0
1.3006773897735675e-21,0
8.095943367720075e-20,0
3.095539860578377e-17,0
5.735980385788813e-17,0
1.59513239168403e-20,0
3.8174291121336366e-16,0
1.1490341511837779e-18,0
3.938380140150787e-19,0
1.0526433453783202e-20,0
7.142783417562081e-14,0
6.113670695017048e-16,0
1.5547394215269614e-20,0
2.5638298889267033e-19,0
1.1502735732871386e-17,0
4.46533745346788e-19,0
5.509880531304494e-18,0
6.665015351825747e-16,0
1.6153540300340657e-17,0
9.810830272810369e-16,0
2.168482277023333e-19,0
2.2430028325329133e-18,0
3.395414244638027e-19,0
7.553743821106843e-17,0
1.0995524368353903e-20,0
2.710223872465787e-19,0
1.4703173858938297e-18,0
8.090469336751241e-21,0
4.132472811633589e-19,0
4.36060502946403e-19,0
1.2961955315463607e-17,0
1.920829965493545e-17,0
6.148617733829098e-18,0
1.1717513800971246e-19,0
2.8058747637142135e-17,0
7.376230729458704e-19,0
4.8129726877221567e-14,0
2.730275588318748e-18,0
9.034919829328542e-13,0
9.90048120151148e-16,0
3.0714033062359465e-18,0
3.204501944761077e-17,0
2.0389923730034595e-19,0
1.462171397672288e-19,0
4.141338269154655e-20,0
6.871850229705093e-14,0
2.6059617982656988e-18,0
2.7396579733086196e-21,0
5.383034878808173e-21,0
6.296822820853878e-16,0
1.5392587589987463e-20,0
1.4868639615205902e-13,0
1.2130331243457966e-17,0
1.3627996989039043e-13,0
9.699050051783014e-18,0
1.7644114605991318e-20,0
2.3647031539315603e-14,0
6.293365044043029e-22,0
3.1171198530522314e-17,0
6.893259247009674e-17,0
6.205259334195004e-20,0
3.7283764454737993e-19,0
5.01785230776313e-21,0
7.578020075961984e-17,0
1.2048015792394515e-20,0
1.2068859624519011e-18,0
1.0299843244207618e-14,0
1.1750166872668155e-12,0
1.901524790331313e-05,0
1.0362524504295895e-13,0
2.1769668273375226e-14,0
9.898621659385043e-19,0
2.1083569357689799e-16,0
1.930951293428795e-15,0
1.2556160798071468e-12,0
2.7402195013446696e-17,0
2.8286857333472004e-17,0
6.971475794780657e-16,0
1.7160598586730732e-17,0
6.886924931157238e-17,0
2.5311558651302794e-13,0
1.1261304551997803e-15,0
2.4769733598714534e-15,0
1.738091638205674e-16,0
3.4560910369653623e-17,0
5.0701380678866267e-14,0
2.928952888358598e-15,0
2.1564838294354357e-17,0
3.250575910627985e-17,0
1.1909148790386258e-15,0
9.785511326937177e-14,0
5.617676318712641e-17,0
4.148744223343586e-10,0
2.6922794213923064e-20,0
2.920188918879534e-20,0
1.2248676652007381e-16,0
2.730907878712915e-14,0
1.4956211066929453e-18,0
3.4718676533736896e-16,0
6.793579275388809e-16,0
2.2934170585956036e-19,0
7.999699415527315e-18,0
2.102755102540062e-20,0
1.7539377823513956e-16,0
4.810220965746565e-16,0
5.468931241751336e-19,0
7.103011285418063e-17,0
1.27155878722113e-16,0
3.407906772260735e-18,0
7.048220495949257e-18,0
7.77613641127454e-20,0
1.0919938520234641e-16,0
9.117396607575092e-20,0
6.944785381122679e-16,0
1.3638064508132233e-18,0
5.376756373872423e-17,0
9.909086370812015e-18,0
1.9857722055255587e-20,0
1.8499557801917135e-14,0
3.1190251667322716e-13,0
2.5205054103995784e-19,0
4.558216972400697e-15,0
7.210024512146902e-19,0
3.8468102739012846e-19,0
3.3320987253607926e-16,0
2.1415891191746599e-19,0
3.5489857896019337e-19,0
4.3265884294632496e-17,0
7.862906522523907e-16,0
2.279868143650568e-17,0
1.9926976058442154e-18,0
3.1594870728923444e-14,0
1.141236295319716e-15,0
1.5547604870397663e-16,0
3.247220422291779e-18,0
2.819702656864184e-17,0
7.880593020099139e-20,0
1.0921124206914308e-18,0
3.0435361006295982e-15,0
9.544028736540503e-18,0
4.771671882593938e-19,0
8.043924432947332e-10,0
1.5841075250739842e-19,0
3.878946977245619e-18,0
1.0287832816473471e-16,0
9.387049124177529e-20,0
1.1823625023855543e-19,0
1.732147365074505e-21,0
8.209879054376994e-19,0
1.8870367513262255e-16,0
1.290318821314705e-15,0
1.4427215758326386e-15,0
1.557668750229409e-16,0
1.3534191776460716e-20,0
3.2272521106711614e-17,0
5.791182043853008e-18,0
4.965567481892392e-16,0
1.9551778850513526e-14,0
1.64836229018851e-15,0
2.9892130342260857e-19,0
6.971706994252784e-21,0
1.2263284142822465e-19,0
5.409255533075539e-14,0
1.7438341124637607e-18,0
1.2487542224640501e-16,0
3.763973574000718e-20,0
1.054791167900361e-16,0
4.760996728269014e-16,0
2.0970253081405164e-17,0
1.4355248327197554e-17,0
3.307639109889832e-21,0
1.1943833762925322e-18,0
3.16458492979069e-17,0
7.458561498708339e-20,0
3.6888514078872526e-19,0
2.8274146884218028e-15,0
9.290348023139586e-18,0
2.972199754037732e-18,0
7.24498287476889e-16,0
2.0616456513377644e-17,0
8.095582052677005e-18,0
4.217680779409475e-17,0
5.197879238264023e-18,0
2.2414061092083264e-13,0
4.933517918519199e-21,0
5.056632320549241e-18,0
2.2251216574168853e-17,0
3.5413572065734885e-15,0
6.415008951055105e-19,0
7.865788966644615e-15,0
1.913685864487688e-17,0
1.537856261239972e-20,0
1.5717841449006955e-15,0
9.376296309610818e-19,0
3.535606358310723e-17,0
7.694033081321349e-18,0
3.4381490245283967e-18,0
3.5762971905130836e-13,0
1.5574167577900374e-13,0
1.2591348759764292e-14,0
6.775201439484803e-19,0
2.9776011186533347e-21,0
4.835327890255462e-19,0
1.571206057645523e-18,0
1.1212051342838172e-16,0
1.370039673181464e-16,0
9.262352026593867e-19,0
1.0258074454535709e-20,0
1.5819843435052604e-18,0
2.324708072973508e-18,0
4.72643792576324e-18,0
7.729401740003712e-18,0
2.5287018645832354e-16,0
7.028864321087693e-18,0
1.313917906639574e-16,0
5.011616871688665e-20,0
8.900730123603524e-20,0
1.1784014899090814e-16,0
4.789028813413025e-15,0
1.0969592644380855e-16,0
6.121650270955023e-17,0
8.60932187508395e-17,0
6.080100075610527e-18,0
6.284790678110557e-19,0
1.1406930225844075e-13,0
2.2856869532584326e-16,0
8.225001892481082e-16,0
7.168692012795051e-18,0
3.6068393079234696e-17,0
1.686826471613174e-18,0
1.325971919777077e-21,0
2.023102528241246e-19,0
2.3186430001717935e-17,0
7.976573227240807e-10,0
4.8895433502915444e-15,0
4.3893087320537727e-17,0
8.177216917063015e-15,0
1.508970973384351e-18,0
2.069794038506643e-22,0
1.5578164638749614e-18,0
6.561784518690534e-18,0
9.56992070440206e-19,0
8.006924004935239e-19,0
4.448037228375466e-19,0
6.050162481600472e-16,0
1.7220648778515344e-19,0
1.4789756716611826e-17,0
7.759062162207963e-19,0
6.9050749577066125e-18,0
5.166891172193299e-15,0
3.1036011451023444e-15,0
3.707011804049772e-10,0
8.051809100211465e-19,0
3.807442596430684e-17,0
1.3858231967081277e-15,0
7.202441879456706e-18,0
3.187817911363235e-20,0
2.5008164200732843e-13,0
4.3551423245331534e-16,0
1.5721115073574336e-16,0
